week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,202,531.0,425.7,1119.0,0.267,0.203,2.0,2.0,4.2,4.2,47454,60637-2020-14,"{'type': 'Point', 'coordinates': [-87.604053, 41.780991]}",60,9,22260,470,4,57,115,120.1,242.3
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,768,7197.0,2368.5,22195.2,0.04,0.048,0.0,3.0,0.0,9.3,32426,60611-2020-30,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,24,264,74.0,814.2
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,402,2534.0,1460.8,9208.2,0.047,0.065,0.0,1.0,0.0,3.6,27519,60605-2020-25,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,17,215,61.8,781.3
34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,1146,13462.0,2286.8,26863.3,0.03,0.047,0.0,31.0,0.0,61.9,50113,60613-2020-34,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,31,643,61.9,1283.1
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,341,2432.0,1218.4,8689.7,0.091,0.162,2.0,35.0,7.1,125.1,27987,60646-2020-22,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38,19,368,67.9,1314.9
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,618,15534.0,1342.8,33752.0,0.031,0.074,0.0,125.0,0.0,271.6,46024,60649-2020-37,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,17,1126,36.9,2446.5
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,759,16293.0,1649.1,35401.1,0.02,0.071,0.0,125.0,0.0,271.6,46024,60649-2020-38,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,12,1138,26.1,2472.6
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,5,5.0,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,28804,60655-2020-11,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,0,0,0.0,0.0
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,30,234.0,2411.6,18810.3,0.0,0.107,0.0,0.0,0.0,0.0,1244,60602-2020-26,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,1,14,80.4,1125.4
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,969,17262.0,2105.4,37506.5,0.014,0.068,0.0,125.0,0.0,271.6,46024,60649-2020-39,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,13,1151,28.2,2500.9
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,891,18153.0,1935.9,39442.5,0.02,0.066,0.0,125.0,0.0,271.6,46024,60649-2020-40,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,19,1170,41.3,2542.2
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,940,19093.0,2042.4,41484.9,0.048,0.065,0.0,125.0,0.0,271.6,46024,60649-2020-41,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,39,1209,84.7,2626.9
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,2,2.0,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,61495,60609-2020-10,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,0,0,0.0,0.0
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,110,513.0,371.7,1733.6,0.173,0.189,0.0,1.0,0.0,3.4,29591,60607-2020-16,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,37,320,125.0,1081.4
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,26,627.0,2090.0,50401.9,0.0,0.057,0.0,0.0,0.0,0.0,1244,60602-2020-37,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,21,0.0,1688.1
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,616,4647.0,2081.7,15704.1,0.032,0.061,0.0,4.0,0.0,13.5,29591,60607-2020-29,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,14,519,47.3,1753.9
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,542,1898.0,656.7,2299.7,0.216,0.238,4.0,24.0,4.8,29.1,82534,60617-2020-17,"{'type': 'Point', 'coordinates': [-87.556897, 41.721257]}",25,48,21202,527,47,98,459,118.7,556.1
36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,1096,19684.0,1782.3,32009.1,0.065,0.132,0.0,79.0,0.0,128.5,61495,60609-2020-36,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,58,2416,94.3,3928.8
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,2209,28106.0,5661.3,72031.6,0.126,0.059,2.0,14.0,5.1,35.9,39019,60610-2020-46,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,262,1618,671.5,4146.7
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,39,408.0,136.5,1427.7,0.026,0.152,0.0,7.0,0.0,24.5,28577,60827-2020-24,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,1,80,3.5,279.9
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63218,60651-2020-10,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,0,0,0.0,0.0
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,561,2808.0,823.8,4123.6,0.15,0.265,4.0,49.0,5.9,72.0,68096,60620-2020-18,"{'type': 'Point', 'coordinates': [-87.651656, 41.740873]}",59,70,21554,530,13,78,759,114.5,1114.6
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,102,938.0,792.5,7287.7,0.069,0.143,1.0,4.0,7.8,31.1,12871,60633-2020-25,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,5,131,38.8,1017.8
42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,922,20015.0,2003.3,43488.2,0.055,0.064,1.0,126.0,2.2,273.8,46024,60649-2020-42,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,51,1260,110.8,2737.7
43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,1060,21075.0,2303.1,45791.3,0.057,0.064,0.0,126.0,0.0,273.8,46024,60649-2020-43,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,61,1321,132.5,2870.2
44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,1366,22441.0,2968.0,48759.3,0.059,0.064,0.0,126.0,0.0,273.8,46024,60649-2020-44,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,77,1398,167.3,3037.5
45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,1281,23722.0,2783.3,51542.7,0.101,0.066,0.0,126.0,0.0,273.8,46024,60649-2020-45,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,130,1528,282.5,3320.0
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,2037,25759.0,4426.0,55968.6,0.094,0.068,1.0,127.0,2.2,275.9,46024,60649-2020-46,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,183,1711,397.6,3717.6
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,1746,27505.0,3793.7,59762.3,0.088,0.069,4.0,131.0,8.7,284.6,46024,60649-2020-47,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,145,1856,315.1,4032.7
48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,1366,28871.0,2968.0,62730.3,0.09,0.07,3.0,134.0,6.5,291.2,46024,60649-2020-48,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,119,1975,258.6,4291.2
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,1719,30590.0,3735.0,66465.3,0.08,0.071,1.0,135.0,2.2,293.3,46024,60649-2020-49,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,120,2095,260.7,4552.0
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,1666,32256.0,3619.9,70085.2,0.084,0.071,0.0,135.0,0.0,293.3,46024,60649-2020-50,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,125,2220,271.6,4823.6
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,242,1253.0,444.3,2300.6,0.112,0.195,2.0,23.0,3.7,42.2,54464,60616-2020-18,"{'type': 'Point', 'coordinates': [-87.629531, 41.844869]}",40,1,21194,377,9,33,272,60.6,499.4
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,1,1.0,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,14675,60601-2020-10,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,0,0,0.0,0.0
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,118,899.0,804.1,6126.1,0.076,0.082,0.0,5.0,0.0,34.1,14675,60601-2020-25,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,5,82,34.1,558.8
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,1204,25986.0,4375.2,94429.3,0.037,0.054,1.0,8.0,3.6,29.1,27519,60605-2020-52,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,43,1361,156.3,4945.7
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,198,520.0,577.1,1515.5,0.364,0.313,3.0,4.0,8.7,11.7,34311,60612-2020-14,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,54,135,157.4,393.5
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,177,406.0,489.5,1122.8,0.418,0.352,3.0,3.0,8.3,8.3,36158,60624-2020-14,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23,91,167,251.7,461.9
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,103,578.0,800.2,4490.7,0.107,0.183,0.0,2.0,0.0,15.5,12871,60633-2020-21,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,12,109,93.2,846.9
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,0,807.0,0.0,2823.9,0.0,0.09,0.0,8.0,0.0,28.0,28577,60827-2020-41,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,2,113,7.0,395.4
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,1457,33713.0,3165.7,73250.9,0.072,0.071,3.0,138.0,6.5,299.8,46024,60649-2020-51,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,91,2311,197.7,5021.3
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,1113,34826.0,2418.3,75669.2,0.085,0.072,3.0,141.0,6.5,306.4,46024,60649-2020-52,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,88,2399,191.2,5212.5
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1083,35909.0,2353.1,78022.3,0.086,0.072,1.0,142.0,2.2,308.5,46024,60649-2020-53,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,87,2486,189.0,5401.5
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,1488,37397.0,3233.1,81255.4,0.075,0.072,1.0,143.0,2.2,310.7,46024,60649-2021-1,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,101,2587,219.5,5621.0
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,627,2470.0,664.2,2616.7,0.179,0.23,6.0,18.0,6.4,19.1,94395,60618-2020-18,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20,134,647,142.0,685.4
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1189,48220.0,2583.4,104771.4,0.016,0.064,1.0,150.0,2.2,325.9,46024,60649-2021-10,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,17,2930,36.9,6366.2
11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,1393,49613.0,3026.7,107798.1,0.029,0.063,0.0,150.0,0.0,325.9,46024,60649-2021-11,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,37,2967,80.4,6446.6
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,0,807.0,0.0,2823.9,0.0,0.09,0.0,8.0,0.0,28.0,28577,60827-2020-47,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,15,177,52.5,619.4
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,0,807.0,0.0,2823.9,0.0,0.09,2.0,10.0,7.0,35.0,28577,60827-2020-49,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,13,201,45.5,703.4
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,550,17663.0,3747.9,120361.2,0.029,0.052,0.0,11.0,0.0,75.0,14675,60601-2021-4,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,13,881,88.6,6003.4
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,189,4465.0,6094.8,143985.8,0.058,0.075,0.0,1.0,0.0,32.2,3101,60606-2020-49,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,10,180,322.5,5804.6
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,392,1778.0,683.6,3100.6,0.237,0.203,4.0,17.0,7.0,29.6,57344,60630-2020-18,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50,118,428,205.8,746.4
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,1948,33132.0,2459.4,41830.7,0.044,0.09,0.0,80.0,0.0,101.0,79205,60608-2020-40,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,70,2774,88.4,3502.3
45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,3891,49840.0,5456.6,69894.0,0.093,0.044,0.0,73.0,0.0,102.4,71308,60614-2020-45,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,397,2317,556.7,3249.3
33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,1920,23912.0,2034.0,25331.9,0.051,0.085,1.0,51.0,1.1,54.0,94395,60618-2020-33,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20,91,1826,96.4,1934.4
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,1114,50727.0,2420.5,110218.6,0.032,0.063,0.0,150.0,0.0,325.9,46024,60649-2021-12,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,27,2994,58.7,6505.3
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,539,6327.0,916.7,10760.8,0.052,0.197,1.0,33.0,1.7,56.1,58797,60638-2020-25,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,22,1131,37.4,1923.6
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1344,38741.0,2920.2,84175.6,0.065,0.072,1.0,144.0,2.2,312.9,46024,60649-2021-2,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,78,2665,169.5,5790.5
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1261,40002.0,2739.9,86915.5,0.054,0.072,3.0,147.0,6.5,319.4,46024,60649-2021-3,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,61,2726,132.5,5923.0
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,1212,41214.0,2633.4,89548.9,0.052,0.071,1.0,148.0,2.2,321.6,46024,60649-2021-4,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,51,2777,110.8,6033.8
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1166,42380.0,2533.5,92082.4,0.043,0.07,0.0,148.0,0.0,321.6,46024,60649-2021-5,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,42,2819,91.3,6125.1
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,996,43376.0,2164.1,94246.5,0.037,0.069,0.0,148.0,0.0,321.6,46024,60649-2021-6,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,32,2851,69.5,6194.6
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,141,355.0,283.5,713.9,0.284,0.172,2.0,2.0,4.0,4.0,49730,60626-2020-14,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,43,82,86.5,164.9
7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,1162,44538.0,2524.8,96771.2,0.012,0.068,0.0,148.0,0.0,321.6,46024,60649-2021-7,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,14,2865,30.4,6225.0
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,1381,47031.0,3000.6,102188.0,0.021,0.066,1.0,149.0,2.2,323.7,46024,60649-2021-9,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,24,2913,52.1,6329.3
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,142,213.0,224.6,336.9,0.38,0.315,0.0,0.0,0.0,0.0,63218,60651-2020-13,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,66,80,104.4,126.5
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,202,415.0,319.5,656.5,0.327,0.32,7.0,7.0,11.1,11.1,63218,60651-2020-14,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,77,157,121.8,248.3
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,276,691.0,436.6,1093.0,0.391,0.349,6.0,13.0,9.5,20.6,63218,60651-2020-15,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,117,274,185.1,433.4
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,589,1646.0,931.7,2603.7,0.324,0.332,11.0,29.0,17.4,45.9,63218,60651-2020-17,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,201,596,317.9,942.8
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,793,2439.0,1254.4,3858.1,0.31,0.325,6.0,35.0,9.5,55.4,63218,60651-2020-18,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,269,865,425.5,1368.3
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,1017,5216.0,1608.7,8250.8,0.224,0.289,8.0,56.0,12.7,88.6,63218,60651-2020-21,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,212,1518,335.3,2401.2
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,198,1635.0,1349.2,11141.4,0.03,0.056,0.0,5.0,0.0,34.1,14675,60601-2020-29,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,6,99,40.9,674.6
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,643,20071.0,4381.6,136770.0,0.011,0.047,0.0,11.0,0.0,75.0,14675,60601-2021-8,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,6,915,40.9,6235.1
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,169,6647.0,5449.9,214350.2,0.053,0.067,1.0,3.0,32.2,96.7,3101,60606-2021-8,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,8,270,258.0,8706.9
22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,861,6077.0,1362.0,9612.8,0.194,0.276,5.0,61.0,7.9,96.5,63218,60651-2020-22,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,147,1665,232.5,2633.7
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,581,6658.0,919.0,10531.8,0.141,0.264,3.0,64.0,4.7,101.2,63218,60651-2020-23,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,55,1720,87.0,2720.7
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,65,597.0,227.5,2089.1,0.031,0.109,0.0,7.0,0.0,24.5,28577,60827-2020-28,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",0,0,4460,0,0,3,87,10.5,304.4
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87509,60647-2020-10,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,0,0,0.0,0.0
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926,60661-2020-11,"{'type': 'Point', 'coordinates': [-87.644283, 41.882786]}",45,29,4452,784,36,0,0,0.0,0.0
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60666-2020-21,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,0,0,0.0,0.0
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,31,37.0,211.2,252.1,0.161,0.162,0.0,0.0,0.0,0.0,14675,60601-2020-12,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,10,14,68.1,95.4
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,795,7453.0,1257.6,11789.4,0.109,0.248,1.0,65.0,1.6,102.8,63218,60651-2020-24,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,57,1777,90.2,2810.9
33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,553,6831.0,2009.5,24822.8,0.018,0.041,0.0,1.0,0.0,3.6,27519,60605-2020-33,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,8,312,29.1,1133.8
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,714,8167.0,1129.4,12918.8,0.064,0.232,4.0,69.0,6.3,109.1,63218,60651-2020-25,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,38,1815,60.1,2871.0
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,25,27.0,35.1,37.9,0.24,0.222,0.0,0.0,0.0,0.0,71308,60614-2020-11,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,14,14,19.6,19.6
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,798,8965.0,1262.3,14181.1,0.069,0.217,3.0,72.0,4.7,113.9,63218,60651-2020-26,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,31,1846,49.0,2920.1
27,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,709,9674.0,1121.5,15302.6,0.066,0.206,2.0,74.0,3.2,117.1,63218,60651-2020-27,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,33,1879,52.2,2972.3
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,898,10572.0,1420.5,16723.1,0.057,0.193,1.0,75.0,1.6,118.6,63218,60651-2020-28,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,41,1920,64.9,3037.1
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,1110,11682.0,1755.8,18478.9,0.07,0.182,1.0,76.0,1.6,120.2,63218,60651-2020-29,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,60,1980,94.9,3132.0
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,1190,12872.0,1882.4,20361.3,0.055,0.17,1.0,77.0,1.6,121.8,63218,60651-2020-30,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,59,2039,93.3,3225.3
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,278,830.0,965.1,2881.5,0.126,0.166,1.0,4.0,3.5,13.9,28804,60655-2020-16,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,34,149,118.0,517.3
31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,940,13812.0,1486.9,21848.2,0.068,0.163,0.0,77.0,0.0,121.8,63218,60651-2020-31,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,48,2087,75.9,3301.3
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,250,748.0,285.7,854.8,0.248,0.184,0.0,1.0,0.0,1.1,87509,60647-2020-15,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,69,158,78.8,180.6
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,73,1767.0,6218.1,150511.1,0.0,0.038,0.0,0.0,0.0,0.0,1174,60603-2021-8,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,0,65,0.0,5536.6
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,113,408.0,350.9,1267.0,0.416,0.395,9.0,18.0,27.9,55.9,32203,60636-2020-15,"{'type': 'Point', 'coordinates': [-87.668597, 41.77599]}",23,65,22257,280,3,57,192,177.0,596.2
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926,60661-2020-10,"{'type': 'Point', 'coordinates': [-87.644283, 41.882786]}",45,29,4452,784,36,0,0,0.0,0.0
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,52,815.0,4180.1,65514.5,0.038,0.05,0.0,0.0,0.0,0.0,1244,60602-2020-41,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,1,24,80.4,1929.3
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,36,1923.0,2893.9,154582.0,0.056,0.058,0.0,2.0,0.0,160.8,1244,60602-2021-8,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,2,94,160.8,7556.3
